timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-13T23:51:35,99.07,5194.80,0.00,5.89,0.11,0.10
2025-12-13T23:51:36,98.88,5195.05,0.00,7.10,0.52,0.13
2025-12-13T23:51:38,98.57,5195.19,0.00,0.00,0.20,0.13
2025-12-13T23:51:39,98.80,5195.83,0.00,0.00,0.11,0.14
2025-12-13T23:51:40,98.80,5197.06,0.00,121.10,0.19,0.13
2025-12-13T23:51:41,98.68,5197.47,0.00,7.00,0.29,0.12
2025-12-13T23:51:42,98.08,5197.57,0.00,60.38,14.13,0.43
2025-12-13T23:51:43,99.07,5197.39,0.00,0.00,2.98,0.13
2025-12-13T23:51:44,98.81,5196.97,0.00,0.00,3.88,0.42
2025-12-13T23:51:45,98.56,5197.23,0.00,90.91,2.79,0.22
2025-12-13T23:51:47,99.30,5197.62,0.00,49.86,0.51,0.16
2025-12-13T23:51:48,99.12,5197.51,0.00,0.00,0.55,0.10
2025-12-13T23:51:49,98.65,5197.04,0.00,0.00,0.81,0.20
2025-12-13T23:51:50,98.34,5197.63,0.00,7.53,0.93,0.13
2025-12-13T23:51:51,98.33,5197.36,0.00,135.59,1.16,2.11
2025-12-13T23:51:52,99.08,5198.40,0.00,0.00,0.49,0.13
2025-12-13T23:51:53,98.58,5198.89,0.00,0.00,0.53,0.21
2025-12-13T23:51:54,98.83,5199.00,0.00,0.00,0.05,0.13
2025-12-13T23:51:55,99.05,5198.90,0.00,149.67,0.56,0.25
