timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-15T02:51:29,71.95,4914.11,0.00,7.46,0.62,5.77
2025-12-15T02:51:30,71.67,4914.11,0.00,148.84,0.85,1.06
2025-12-15T02:51:31,72.02,4914.12,0.00,7.47,1.02,1.41
2025-12-15T02:51:32,71.78,4914.37,0.00,14.94,0.93,1.36
2025-12-15T02:51:33,72.13,4914.61,0.00,7.46,1.38,6.11
2025-12-15T02:51:34,71.98,4914.62,0.00,0.00,0.65,1.36
2025-12-15T02:51:35,71.74,4914.62,0.00,0.00,1.14,1.40
2025-12-15T02:51:36,71.01,4914.63,0.00,126.16,3.88,8.06
2025-12-15T02:51:37,71.98,4914.53,0.00,22.20,0.70,1.09
2025-12-15T02:51:38,71.98,4914.54,0.00,7.41,0.54,0.97
2025-12-15T02:51:39,71.98,4913.80,0.00,0.00,0.76,1.03
2025-12-15T02:51:40,71.57,4913.11,0.00,0.00,1.40,4.99
2025-12-15T02:51:42,71.99,4913.32,0.00,463.12,1.09,1.48
2025-12-15T02:51:43,72.02,4913.33,0.00,14.95,0.93,1.20
2025-12-15T02:51:44,72.02,4912.84,0.00,7.43,0.76,4.36
2025-12-15T02:51:45,71.98,4912.61,0.00,0.00,0.65,0.98
2025-12-15T02:51:46,71.01,4911.98,0.00,14.83,3.82,4.71
2025-12-15T02:51:47,70.77,4912.13,0.00,155.99,3.41,9.18
2025-12-15T02:51:48,71.63,4911.55,0.00,7.43,0.71,4.47
2025-12-15T02:51:49,72.09,4911.90,0.00,7.42,0.65,1.04
2025-12-15T02:51:50,72.09,4911.66,0.00,0.00,0.71,0.97
2025-12-15T02:51:51,71.67,4911.80,0.00,7.45,0.93,5.30
2025-12-15T02:51:52,71.15,4912.59,0.00,140.48,0.92,1.47
2025-12-15T02:51:53,71.74,4912.81,0.00,22.20,0.87,1.30
2025-12-15T02:51:54,72.09,4913.41,0.00,0.00,0.66,1.08
2025-12-15T02:51:56,72.02,4913.02,0.00,0.00,0.76,4.89
2025-12-15T02:51:57,71.36,4912.83,0.00,238.14,3.72,4.68
2025-12-15T02:51:58,71.84,4913.23,0.00,231.34,0.66,0.92
2025-12-15T02:51:59,71.91,4913.70,0.00,14.91,0.66,4.26
2025-12-15T02:52:00,71.84,4913.56,0.00,0.00,0.78,1.05
2025-12-15T02:52:01,72.20,4913.96,0.00,7.48,0.88,1.26
2025-12-15T02:52:02,71.88,4914.45,0.00,142.06,0.88,1.14
2025-12-15T02:52:03,72.02,4914.32,0.00,0.00,0.44,4.23
2025-12-15T02:52:04,72.37,4913.59,0.00,14.98,0.05,0.61
2025-12-15T02:52:05,72.15,4912.85,0.00,0.00,0.71,1.14
2025-12-15T02:52:06,71.57,4911.87,0.00,0.00,0.82,1.30
2025-12-15T02:52:07,71.60,4911.13,0.00,141.26,3.45,8.48
2025-12-15T02:52:08,72.22,4910.40,0.00,7.43,0.22,0.60
